"","from","to","database","source"
"3896","PVR","NECTIN3","omnipath","omnipath"
"3897","PVR","KIR2DL5A","omnipath","omnipath"
"3898","PVR","NECTIN4","omnipath","omnipath"
"3899","PYY","NPY4R2","nichenet_verschueren","nichenet_verschueren"
"3900","PYY","NPY1R","omnipath","omnipath"
"3901","PYY","NPY2R","omnipath","omnipath"
"3902","PYY","NPY4R","omnipath","omnipath"
"3903","PYY","NPY5R","omnipath","omnipath"
"3904","PYY","DPP4","omnipath","omnipath"
"3905","PYY","FAP","omnipath","omnipath"
"3906","PZP","MMP2","omnipath","omnipath"
"3907","PZP","MMP9","omnipath","omnipath"
"3908","QRFP","QRFPR","omnipath","omnipath"
"3909","QRFP","P2RY14","omnipath","omnipath"
"3910","RAET1E","KLRK1","omnipath","omnipath"
"3911","RAET1E","HCST","omnipath","omnipath"
"3912","RAET1G","KLRK1","omnipath","omnipath"
"3913","RAET1G","HCST","omnipath","omnipath"
"3914","RARRES1","NRP2","omnipath","omnipath"
"3915","RARRES2","CMKLR2","nichenet_verschueren","nichenet_verschueren"
"3916","RARRES2","CMKLR1","omnipath","omnipath"
"3917","RARRES2","GPR1","omnipath","omnipath"
"3918","RARRES2","CCRL2","omnipath","omnipath"
"3919","RBP3","NOTCH1","omnipath","omnipath"
"3920","RBP4","STRA6","omnipath","omnipath"
"3921","RECK","MMP9","omnipath","omnipath"
"3922","RECK","TIGIT","omnipath","omnipath"
"3923","RELN","ITGB1","omnipath","omnipath"
"3924","RELN","VLDLR","omnipath","omnipath"
"3925","RELN","ITGA3","omnipath","omnipath"
"3926","RELN","LRP8","omnipath","omnipath"
"3927","REN","ATP6AP2","omnipath","omnipath"
"3928","RET","GFRA1","omnipath","omnipath"
"3929","RET","GFRA2","omnipath","omnipath"
"3930","RET","GFRA3","omnipath","omnipath"
"3931","RET","GFRA4","omnipath","omnipath"
"3932","RETN","GPR25","omnipath","omnipath"
"3933","RETN","TLR4","omnipath","omnipath"
"3934","RGMA","HJV","omnipath","omnipath"
"3935","RGMA","NEO1","omnipath","omnipath"
"3936","RGMA","BMPR2","omnipath","omnipath"
"3937","RGMA","BMPR1B","omnipath","omnipath"
"3938","RGMA","TFR2","omnipath","omnipath"
"3939","RLN1","RXFP1","omnipath","omnipath"
"3940","RLN1","RXFP2","omnipath","omnipath"
"3941","RLN2","RXFP1","omnipath","omnipath"
"3942","RLN2","RXFP2","omnipath","omnipath"
"3943","RLN2","RXFP3","omnipath","omnipath"
"3944","RLN3","RXFP1","omnipath","omnipath"
"3945","RLN3","RXFP2","omnipath","omnipath"
"3946","RLN3","RXFP3","omnipath","omnipath"
"3947","RLN3","RXFP4","omnipath","omnipath"
"3948","ROBO1","NCAM1","omnipath","omnipath"
"3949","RPS19","C5AR1","nichenet_verschueren","nichenet_verschueren"
"3950","RSPO1","LGR4","omnipath","omnipath"
"3951","RSPO1","LGR5","omnipath","omnipath"
"3952","RSPO1","LGR6","omnipath","omnipath"
"3953","RSPO1","FZD8","omnipath","omnipath"
"3954","RSPO1","LRP6","omnipath","omnipath"
"3955","RSPO1","RNF43","omnipath","omnipath"
"3956","RSPO2","LGR4","omnipath","omnipath"
"3957","RSPO2","LGR5","omnipath","omnipath"
"3958","RSPO2","LGR6","omnipath","omnipath"
"3959","RSPO2","SDC4","omnipath","omnipath"
"3960","RSPO2","FZD4","omnipath","omnipath"
"3961","RSPO2","RNF43","omnipath","omnipath"
"3962","RSPO3","LGR4","omnipath","omnipath"
"3963","RSPO3","LGR5","omnipath","omnipath"
"3964","RSPO3","LGR6","omnipath","omnipath"
"3965","RSPO3","SDC4","omnipath","omnipath"
"3966","RSPO3","FZD8","omnipath","omnipath"
"3967","RSPO3","LRP6","omnipath","omnipath"
"3968","RSPO3","RNF43","omnipath","omnipath"
"3969","RSPO4","LGR4","omnipath","omnipath"
"3970","RSPO4","LGR5","omnipath","omnipath"
"3971","RSPO4","LGR6","omnipath","omnipath"
"3972","RSPO4","RNF43","omnipath","omnipath"
"3973","RSPO4","LRP5","omnipath","omnipath"
"3974","RSPO4","LRP6","omnipath","omnipath"
"3975","RTN4","LINGO1","omnipath","omnipath"
"3976","RTN4","TNFRSF19","omnipath","omnipath"
"3977","RTN4","GJB2","omnipath","omnipath"
"3978","RTN4","RTN4R","omnipath","omnipath"
"3979","RTN4","NGFR","omnipath","omnipath"
"3980","RTN4","CNTNAP1","omnipath","omnipath"
"3981","RTN4","S1PR2","omnipath","omnipath"
"3982","RTN4","CNTN1","omnipath","omnipath"
"3983","S100A10","TRPV5","omnipath","omnipath"
"3984","S100A10","TRPV6","omnipath","omnipath"
"3985","S100A10","CFTR","omnipath","omnipath"
"3986","S100A10","HTR1B","omnipath","omnipath"
"3987","S100A12","TLR4","omnipath","omnipath"
"3988","S100A12","CD36","omnipath","omnipath"
"3989","S100A4","ERBB2","omnipath","omnipath"
"3990","S100A4","EGFR","omnipath","omnipath"
"3991","S100A4","CCR5","omnipath","omnipath"
"3992","S100A4","ERBB3","omnipath","omnipath"
"3993","S100A8","TLR4","omnipath","omnipath"
"3994","S100A8","AGER","omnipath","omnipath"
"3995","S100A8","ITGB2","omnipath","omnipath"
"3996","S100A8","CD36","omnipath","omnipath"
"3997","S100A8","CD69","omnipath","omnipath"
"3998","S100A8","CD68","omnipath","omnipath"
"3999","S100A9","TLR4","omnipath","omnipath"
"4000","S100A9","AGER","omnipath","omnipath"
"4001","S100A9","ITGB2","omnipath","omnipath"
"4002","S100A9","CD36","omnipath","omnipath"
"4003","S100A9","CD68","omnipath","omnipath"
"4004","S100A9","ALCAM","omnipath","omnipath"
"4005","S100B","ALCAM","omnipath","omnipath"
"4006","S100B","AGER","omnipath","omnipath"
"4007","SAA1","FPR2","omnipath","omnipath"
"4008","SAA1","FPR1","omnipath","omnipath"
"4009","SAA1","TLR2","omnipath","omnipath"
"4010","SAA1","SCARB1","omnipath","omnipath"
"4011","SAA1","ADRA2A","omnipath","omnipath"
"4012","SAA1","MTNR1A","omnipath","omnipath"
"4013","SAA1","GRM7","omnipath","omnipath"
"4014","SAA1","CD36","omnipath","omnipath"
"4015","SARAF","DAG1","nichenet_verschueren","nichenet_verschueren"
"4016","SCGB1A1","LRP2","omnipath","omnipath"
"4017","SCGB1A1","LMBR1L","omnipath","omnipath"
"4018","SCGB3A1","MARCO","omnipath","omnipath"
"4019","SCGB3A1","NOTCH3","omnipath","omnipath"
"4020","SCGB3A2","MARCO","omnipath","omnipath"
"4021","SCT","SCTR","omnipath","omnipath"
"4022","SCT","PTH1R","omnipath","omnipath"
"4023","SCT","ADCYAP1R1","omnipath","omnipath"
"4024","SCT","RAMP2","omnipath","omnipath"
"4025","SCT","VIPR1","omnipath","omnipath"
"4026","SCT","RAMP3","omnipath","omnipath"
"4027","SCT","GPR20","omnipath","omnipath"
"4028","SCT","ADRB2","omnipath","omnipath"
"4029","SCT","VIPR2","omnipath","omnipath"
"4030","SCT","ADRB3","omnipath","omnipath"
"4031","SCT","TSHR","omnipath","omnipath"
"4032","SCT","GPR84","omnipath","omnipath"
"4033","SCUBE2","KDR","omnipath","omnipath"
"4034","SDC2","PTPRJ","omnipath","omnipath"
"4035","SDC2","EZR","omnipath","omnipath"
"4036","SDC4","ADAM12","omnipath","omnipath"
"4037","SDK2","CADM4","nichenet_verschueren","nichenet_verschueren"
"4038","SDK2","CLEC4A","omnipath","omnipath"
"4039","SECTM1","CD7","omnipath","omnipath"
"4040","SELE","SELPLG","omnipath","omnipath"
"4041","SELE","CEACAM1","omnipath","omnipath"
"4042","SELE","CD44","omnipath","omnipath"
"4043","SELE","GLG1","omnipath","omnipath"
"4044","SELL","MADCAM1","nichenet_verschueren","nichenet_verschueren"
"4045","SELL","SELPLG","omnipath","omnipath"
"4046","SELL","PODXL","omnipath","omnipath"
"4047","SELL","UNC5D","omnipath","omnipath"
"4048","SELP","SELPLG","nichenet_verschueren","nichenet_verschueren"
"4049","SELPLG","SELP","omnipath","omnipath"
"4050","SELPLG","SELE","omnipath","omnipath"
"4051","SELPLG","SELL","omnipath","omnipath"
"4052","SEMA3A","NRP1","omnipath","omnipath"
"4053","SEMA3A","PLXNA1","omnipath","omnipath"
"4054","SEMA3A","NRP2","omnipath","omnipath"
"4055","SEMA3A","PLXNA2","omnipath","omnipath"
"4056","SEMA3A","PLXNA3","omnipath","omnipath"
"4057","SEMA3A","PLXNA4","omnipath","omnipath"
"4058","SEMA3B","NRP1","omnipath","omnipath"
"4059","SEMA3B","NRP2","omnipath","omnipath"
"4060","SEMA3B","PLXNA1","omnipath","omnipath"
"4061","SEMA3B","PLXNA2","omnipath","omnipath"
"4062","SEMA3B","PLXNA3","omnipath","omnipath"
"4063","SEMA3B","PLXNA4","omnipath","omnipath"
"4064","SEMA3C","NRP2","omnipath","omnipath"
"4065","SEMA3C","PLXND1","omnipath","omnipath"
"4066","SEMA3C","NRP1","omnipath","omnipath"
"4067","SEMA3C","PLXNA1","omnipath","omnipath"
"4068","SEMA3C","PLXNA2","omnipath","omnipath"
"4069","SEMA3C","PLXNA3","omnipath","omnipath"
"4070","SEMA3C","PLXNA4","omnipath","omnipath"
"4071","SEMA3D","PLXND1","omnipath","omnipath"
"4072","SEMA3D","NRP1","omnipath","omnipath"
"4073","SEMA3D","PLXNA4","omnipath","omnipath"
"4074","SEMA3D","PLXNA1","omnipath","omnipath"
"4075","SEMA3D","PLXNA2","omnipath","omnipath"
"4076","SEMA3D","PLXNA3","omnipath","omnipath"
"4077","SEMA3D","NRP2","omnipath","omnipath"
"4078","SEMA3E","PLXND1","omnipath","omnipath"
"4079","SEMA3E","NRP1","omnipath","omnipath"
"4080","SEMA3E","NRP2","omnipath","omnipath"
"4081","SEMA3F","NRP2","omnipath","omnipath"
"4082","SEMA3F","PLXNA3","omnipath","omnipath"
"4083","SEMA3F","NRP1","omnipath","omnipath"
"4084","SEMA3F","PLXNA1","omnipath","omnipath"
"4085","SEMA3F","PLXNA2","omnipath","omnipath"
"4086","SEMA3F","PLXNA4","omnipath","omnipath"
"4087","SEMA3G","NRP2","omnipath","omnipath"
"4088","SEMA3G","GP6","omnipath","omnipath"
"4089","SEMA3G","FCGR2A","omnipath","omnipath"
"4090","SEMA3G","LILRA3","omnipath","omnipath"
"4091","SEMA3G","PLXNA1","omnipath","omnipath"
"4092","SEMA3G","PLXNA2","omnipath","omnipath"
"4093","SEMA3G","PLXNA3","omnipath","omnipath"
"4094","SEMA3G","PLXNA4","omnipath","omnipath"
"4095","SEMA4A","PLXNB1","omnipath","omnipath"
"4096","SEMA4A","PLXNB2","omnipath","omnipath"
"4097","SEMA4A","PLXNB3","omnipath","omnipath"
"4098","SEMA4A","PLXND1","omnipath","omnipath"
"4099","SEMA4A","PLXNA1","omnipath","omnipath"
"4100","SEMA4A","PLXNA2","omnipath","omnipath"
"4101","SEMA4A","PLXNA3","omnipath","omnipath"
"4102","SEMA4A","NRP1","omnipath","omnipath"
"4103","SEMA4A","PLXNA4","omnipath","omnipath"
"4104","SEMA4B","PLXNB1","nichenet_verschueren","nichenet_verschueren"
"4105","SEMA4B","DCBLD2","omnipath","omnipath"
"4106","SEMA4B","PLXNB2","omnipath","omnipath"
"4107","SEMA4C","PLXNB2","omnipath","omnipath"
"4108","SEMA4C","PLXNB1","omnipath","omnipath"
"4109","SEMA4D","PLXNB1","omnipath","omnipath"
"4110","SEMA4D","PLXNB2","omnipath","omnipath"
"4111","SEMA4D","CD72","omnipath","omnipath"
"4112","SEMA4D","ERBB2","omnipath","omnipath"
"4113","SEMA4D","MET","omnipath","omnipath"
"4114","SEMA4D","PLXNB3","omnipath","omnipath"
"4115","SEMA4F","NRP2","omnipath","omnipath"
"4116","SEMA4F","VSIR","omnipath","omnipath"
"4117","SEMA4G","PLXNB1","nichenet_verschueren","nichenet_verschueren"
"4118","SEMA4G","PLXNB3","nichenet_verschueren","nichenet_verschueren"
"4119","SEMA4G","PLXNB2","omnipath","omnipath"
"4120","SEMA5A","PLXNB3","omnipath","omnipath"
"4121","SEMA5A","MET","omnipath","omnipath"
"4122","SEMA5A","PLXNA1","omnipath","omnipath"
"4123","SEMA5A","PLXNA3","omnipath","omnipath"
"4124","SEMA5A","PLXNA2","omnipath","omnipath"
"4125","SEMA5B","PLXNA1","omnipath","omnipath"
"4126","SEMA5B","PLXNA3","omnipath","omnipath"
"4127","SEMA6A","PLXNA4","omnipath","omnipath"
"4128","SEMA6A","PLXNA2","omnipath","omnipath"
"4129","SEMA6B","PLXNA2","omnipath","omnipath"
"4130","SEMA6B","PLXNA4","omnipath","omnipath"
"4131","SEMA6C","PLXNA1","omnipath","omnipath"
"4132","SEMA6D","TREM2","omnipath","omnipath"
"4133","SEMA6D","PLXNA1","omnipath","omnipath"
"4134","SEMA6D","TYROBP","omnipath","omnipath"
"4135","SEMA6D","KDR","omnipath","omnipath"
"4136","SEMA6D","PLXNC1","omnipath","omnipath"
"4137","SEMA6D","PLXNA4","omnipath","omnipath"
"4138","SEMA7A","PLXNC1","omnipath","omnipath"
"4139","SEMA7A","UNC5D","omnipath","omnipath"
"4140","SEMA7A","ITGA1","omnipath","omnipath"
"4141","SEMA7A","ITGB1","omnipath","omnipath"
"4142","SERPINA1","F12","omnipath","omnipath"
"4143","SERPINA1","LRP1","omnipath","omnipath"
"4144","SERPINA5","PROC","omnipath","omnipath"
"4145","SERPINA5","KLK3","omnipath","omnipath"
"4146","SERPINA5","THBD","omnipath","omnipath"
"4147","SERPINC1","F9","omnipath","omnipath"
"4148","SERPINC1","F10","omnipath","omnipath"
"4149","SERPINC1","F12","omnipath","omnipath"
"4150","SERPINC1","F11","omnipath","omnipath"
"4151","SERPINC1","LRP1","omnipath","omnipath"
"4152","SERPINC1","GPC1","omnipath","omnipath"
"4153","SERPINC1","SDC2","omnipath","omnipath"
"4154","SERPINE1","F12","omnipath","omnipath"
"4155","SERPINE1","LRP2","omnipath","omnipath"
"4156","SERPINE1","PLAUR","omnipath","omnipath"
"4157","SERPINE1","ITGAV","omnipath","omnipath"
"4158","SERPINE1","LRP1","omnipath","omnipath"
"4159","SERPINE1","ITGB5","omnipath","omnipath"
"4160","SERPINE1","PLAU","omnipath","omnipath"
"4161","SERPINE1","PLAT","omnipath","omnipath"
"4162","SERPINE2","LRP1","omnipath","omnipath"
"4163","SERPINF1","PLXDC1","omnipath","omnipath"
"4164","SERPINF1","PLXDC2","omnipath","omnipath"
"4165","SERPINF1","LRP6","omnipath","omnipath"
"4166","SERPING1","F12","omnipath","omnipath"
"4167","SERPING1","SELE","omnipath","omnipath"
"4168","SERPING1","SELP","omnipath","omnipath"
"4169","SERPING1","LRP1","omnipath","omnipath"
"4170","SERPING1","C1R","omnipath","omnipath"
"4171","SFRP1","FZD2","omnipath","omnipath"
"4172","SFRP1","FZD6","omnipath","omnipath"
"4173","SFRP2","FZD5","omnipath","omnipath"
"4174","SFTPA1","TLR2","omnipath","omnipath"
"4175","SFTPA2","CD93","omnipath","omnipath"
"4176","SFTPD","SIRPA","omnipath","omnipath"
"4177","SFTPD","TLR4","omnipath","omnipath"
"4178","SFTPD","LAIR1","omnipath","omnipath"
"4179","SHBG","CLDN4","omnipath","omnipath"
"4180","SHBG","GPRC6A","omnipath","omnipath"
"4181","SHBG","SLC37A1","omnipath","omnipath"
"4182","SHH","PTCH1","omnipath","omnipath"
"4183","SHH","PTCH2","omnipath","omnipath"
"4184","SHH","HHIP","omnipath","omnipath"
"4185","SHH","LRP2","omnipath","omnipath"
"4186","SHH","BOC","omnipath","omnipath"
"4187","SHH","CDON","omnipath","omnipath"
"4188","SHH","SMO","omnipath","omnipath"
"4189","SHISA4","FCGRT","nichenet_verschueren","nichenet_verschueren"
"4190","SI","PDGFRA","omnipath","omnipath"
"4191","SI","PDGFRB","omnipath","omnipath"
"4192","SI","ITGAV","omnipath","omnipath"
"4193","SI","LRP1","omnipath","omnipath"
"4194","SI","S1PR1","omnipath","omnipath"
"4195","SIGLEC1","CD47","nichenet_verschueren","nichenet_verschueren"
"4196","SIGLEC1","SPN","omnipath","omnipath"
"4197","SIGLEC1","PTPRC","omnipath","omnipath"
"4198","SIGLEC12","IL1RAPL1","nichenet_verschueren","nichenet_verschueren"
"4199","SIGLEC14","CD33","omnipath","omnipath"
"4200","SIGLEC14","IFNGR1","omnipath","omnipath"
"4201","SIGLEC15","FGFR4","nichenet_verschueren","nichenet_verschueren"
"4202","SIGLEC15","UNC5D","omnipath","omnipath"
"4203","SIGLEC15","SIGLEC10","omnipath","omnipath"
"4204","SIGLEC15","LRRC4C","omnipath","omnipath"
"4205","SIGLEC15","CD33","omnipath","omnipath"
"4206","SIGLEC15","MAG","omnipath","omnipath"
"4207","SIGLEC15","SIGLEC14","omnipath","omnipath"
"4208","SIGLEC5","SIGLEC14","omnipath","omnipath"
"4209","SIGLEC5","IFNGR1","omnipath","omnipath"
"4210","SIGLEC5","SIGLEC1","omnipath","omnipath"
"4211","SIGLEC5","CD33","omnipath","omnipath"
"4212","SIGLEC6","CD4","nichenet_verschueren","nichenet_verschueren"
"4213","SIGLEC6","KIR2DL4","omnipath","omnipath"
"4214","SIGLEC6","NCR1","omnipath","omnipath"
"4215","SIGLEC7","NTRK3","nichenet_verschueren","nichenet_verschueren"
"4216","SIGLEC7","PTPRO","nichenet_verschueren","nichenet_verschueren"
"4217","SIGLEC7","NRP2","nichenet_verschueren","nichenet_verschueren"
"4218","SIGLEC7","NCR1","nichenet_verschueren","nichenet_verschueren"
"4219","SIGLEC7","TNFRSF11B","omnipath","omnipath"
"4220","SIGLEC7","TIMD4","omnipath","omnipath"
"4221","SIGLEC7","SIGLEC8","omnipath","omnipath"
"4222","SIGLEC7","CD33","omnipath","omnipath"
"4223","SIGLEC7","CD320","omnipath","omnipath"
"4224","SIGLEC7","LRP12","omnipath","omnipath"
"4225","SIGLEC7","SIGLEC10","omnipath","omnipath"
"4226","SIGLEC7","CD4","omnipath","omnipath"
"4227","SIGLEC7","BOC","omnipath","omnipath"
"4228","SIGLEC7","PCDHAC1","omnipath","omnipath"
"4229","SIGLEC7","LRRC4C","omnipath","omnipath"
"4230","SIGLEC8","IL4R","nichenet_verschueren","nichenet_verschueren"
"4231","SIGLEC8","NTRK3","nichenet_verschueren","nichenet_verschueren"
"4232","SIGLEC8","PTPRO","nichenet_verschueren","nichenet_verschueren"
"4233","SIGLEC8","NCR1","nichenet_verschueren","nichenet_verschueren"
"4234","SIGLEC8","SIGLEC8","nichenet_verschueren","nichenet_verschueren"
"4235","SIGLEC8","TEX101","nichenet_verschueren","nichenet_verschueren"
"4236","SIGLEC8","CD6","nichenet_verschueren","nichenet_verschueren"
"4237","SIGLEC8","NRXN2","nichenet_verschueren","nichenet_verschueren"
"4238","SIGLEC8","NTNG1","nichenet_verschueren","nichenet_verschueren"
"4239","SIGLEC8","SIGLEC9","omnipath","omnipath"
"4240","SIGLEC8","SIGLEC14","omnipath","omnipath"
"4241","SIGLEC8","KIAA0319L","omnipath","omnipath"
"4242","SIGLEC8","CD33","omnipath","omnipath"
"4243","SIGLEC8","LRFN2","omnipath","omnipath"
"4244","SIGLEC8","MAG","omnipath","omnipath"
"4245","SIGLEC8","LRRC4C","omnipath","omnipath"
"4246","SIGLEC8","SIGLEC10","omnipath","omnipath"
"4247","SIGLEC8","PCDHGA7","omnipath","omnipath"
"4248","SIGLEC9","MUC1","omnipath","omnipath"
"4249","SIGLEC9","SIGLEC7","omnipath","omnipath"
"4250","SIGLEC9","BOC","omnipath","omnipath"
"4251","SIGLEC9","ADGRA2","omnipath","omnipath"
"4252","SIGLEC9","SIGLEC10","omnipath","omnipath"
"4253","SIGLEC9","IL1RL1","omnipath","omnipath"
"4254","SIGLEC9","IFNGR1","omnipath","omnipath"
"4255","SIGLEC9","SIGLEC15","omnipath","omnipath"
"4256","SIGLEC9","CD33","omnipath","omnipath"
"4257","SIGLEC9","MAG","omnipath","omnipath"
"4258","SIGLEC9","TNFRSF11B","omnipath","omnipath"
"4259","SIRPA","CD69","nichenet_verschueren","nichenet_verschueren"
"4260","SIRPA","LRPAP1","nichenet_verschueren","nichenet_verschueren"
"4261","SIRPA","CHL1","nichenet_verschueren","nichenet_verschueren"
"4262","SIRPA","CD47","omnipath","omnipath"
"4263","SIRPA","TIGIT","omnipath","omnipath"
"4264","SIRPB2","CD47","omnipath","omnipath"
"4265","SIRPG","PTPRD","nichenet_verschueren","nichenet_verschueren"
"4266","SIRPG","CD47","omnipath","omnipath"
"4267","SLAMF6","HAVCR1","omnipath","omnipath"
"4268","SLAMF7","SLAMF7","nichenet_verschueren","nichenet_verschueren"
"4269","SLC6A8","LIFR","omnipath","omnipath"
"4270","SLIT1","GPC1","omnipath","omnipath"
"4271","SLIT1","ROBO2","omnipath","omnipath"
"4272","SLIT1","ROBO1","omnipath","omnipath"
"4273","SLIT1","FLRT3","omnipath","omnipath"
"4274","SLIT1","SDC1","omnipath","omnipath"
"4275","SLIT2","GPC1","omnipath","omnipath"
"4276","SLIT2","ROBO4","omnipath","omnipath"
"4277","SLIT2","SDC1","omnipath","omnipath"
"4278","SLIT2","ROBO2","omnipath","omnipath"
"4279","SLIT2","ROBO1","omnipath","omnipath"
"4280","SLIT3","ROBO2","omnipath","omnipath"
"4281","SLIT3","ROBO1","omnipath","omnipath"
"4282","SLIT3","ROBO4","omnipath","omnipath"
"4283","SLITRK1","ENPEP","nichenet_verschueren","nichenet_verschueren"
"4284","SLITRK1","PTPRD","omnipath","omnipath"
"4285","SLITRK1","PTPRS","omnipath","omnipath"
"4286","SLITRK1","TNFRSF11B","omnipath","omnipath"
"4287","SLITRK2","PTPRD","omnipath","omnipath"
"4288","SLITRK2","PTPRS","omnipath","omnipath"
"4289","SLITRK3","PTPRD","omnipath","omnipath"
"4290","SLITRK3","PTPRS","omnipath","omnipath"
"4291","SLITRK4","PTPRD","nichenet_verschueren","nichenet_verschueren"
"4292","SLITRK4","PTPRS","nichenet_verschueren","nichenet_verschueren"
"4293","SLITRK5","PTPRD","omnipath","omnipath"
"4294","SLITRK6","PTPRD","nichenet_verschueren","nichenet_verschueren"
"4295","SLITRK6","PTPRS","omnipath","omnipath"
"4296","SLPI","PLSCR4","omnipath","omnipath"
"4297","SLPI","CD4","omnipath","omnipath"
"4298","SLURP1","CHRNA7","omnipath","omnipath"
"4299","SLURP1","CHRNB2","omnipath","omnipath"
"4300","SLURP1","CHRNB4","omnipath","omnipath"
"4301","SLURP1","CHRNA3","omnipath","omnipath"
"4302","SLURP1","CHRNA4","omnipath","omnipath"
"4303","SLURP1","CHRNA9","omnipath","omnipath"
"4304","SLURP1","CHRNA10","omnipath","omnipath"
"4305","SLURP2","CHRNB2","omnipath","omnipath"
"4306","SLURP2","CHRNB4","omnipath","omnipath"
"4307","SLURP2","CHRNA3","omnipath","omnipath"
"4308","SLURP2","CHRNA4","omnipath","omnipath"
"4309","SLURP2","CHRNA7","omnipath","omnipath"
"4310","SNX14","HTR6","omnipath","omnipath"
"4311","SORL1","CNTFR","omnipath","omnipath"
"4312","SOST","LRP6","omnipath","omnipath"
"4313","SOST","LRP5","omnipath","omnipath"
"4314","SOST","LRP4","omnipath","omnipath"
"4315","SOSTDC1","LRP6","omnipath","omnipath"
"4316","SOSTDC1","LRP4","omnipath","omnipath"
"4317","SOSTDC1","LRP5","omnipath","omnipath"
"4318","SPAG11B","GPR55","omnipath","omnipath"
"4319","SPARC","ENG","omnipath","omnipath"
"4320","SPARC","FGFR1","omnipath","omnipath"
"4321","SPINK1","NRSN1","omnipath","omnipath"
"4322","SPINK1","EGFR","omnipath","omnipath"
"4323","SPINT1","ST14","omnipath","omnipath"
"4324","SPN","SIGLEC1","omnipath","omnipath"
"4325","SPON1","APP","omnipath","omnipath"
"4326","SPON1","LRP8","omnipath","omnipath"
"4327","SPON2","ITGB2","omnipath","omnipath"
"4328","SPON2","ITGAM","omnipath","omnipath"
"4329","SPON2","ITGA4","omnipath","omnipath"
"4330","SPON2","ITGA5","omnipath","omnipath"
"4331","SPON2","ITGB1","omnipath","omnipath"
"4332","SPP1","CD44","omnipath","omnipath"
"4333","SPP1","S1PR1","omnipath","omnipath"
"4334","SPP1","ITGA9","omnipath","omnipath"
"4335","SPP1","ITGB1","omnipath","omnipath"
"4336","SPP1","ITGAV","omnipath","omnipath"
"4337","SPP1","ITGB3","omnipath","omnipath"
"4338","SPP1","ITGB5","omnipath","omnipath"
"4339","SPP1","ITGA4","omnipath","omnipath"
"4340","SPP1","ITGA8","omnipath","omnipath"
"4341","SPP1","ITGA5","omnipath","omnipath"
"4342","SPP1","ITGB6","omnipath","omnipath"
"4343","SPX","GALR2","omnipath","omnipath"
"4344","SPX","GALR3","omnipath","omnipath"
"4345","SST","SSTR1","omnipath","omnipath"
"4346","SST","SSTR2","omnipath","omnipath"
"4347","SST","SSTR3","omnipath","omnipath"
"4348","SST","SSTR4","omnipath","omnipath"
"4349","SST","SSTR5","omnipath","omnipath"
"4350","ST14","PLAU","omnipath","omnipath"
"4351","ST14","BTN3A1","omnipath","omnipath"
"4352","ST6GAL1","CD22","omnipath","omnipath"
"4353","ST6GAL1","EGFR","omnipath","omnipath"
"4354","STX1A","CACNA1D","omnipath","omnipath"
"4355","STX1A","CACNA1B","omnipath","omnipath"
"4356","SYT1","CACNA1C","omnipath","omnipath"
"4357","SYT1","CACNA1E","omnipath","omnipath"
"4358","SYT1","STX3","omnipath","omnipath"
"4359","SYT1","SV2B","omnipath","omnipath"
"4360","SYT1","STX1A","omnipath","omnipath"
"4361","TAC1","TACR1","omnipath","omnipath"
