"","from","to","database","source"
"4179","Pdcd1lg2","Tnfrsf11a","nichenet_verschueren","nichenet_verschueren"
"4180","Pdgfa","Furin","omnipath","omnipath"
"4181","Pdgfa","Pdgfra","omnipath","omnipath"
"4182","Pdgfa","Pdgfrb","omnipath","omnipath"
"4183","Pdgfb","Lrp1","omnipath","omnipath"
"4184","Pdgfb","Pdgfra","omnipath","omnipath"
"4185","Pdgfb","Pdgfrb","omnipath","omnipath"
"4186","Pdgfc","Flt1","omnipath","omnipath"
"4187","Pdgfc","Flt4","nichenet_verschueren","nichenet_verschueren"
"4188","Pdgfc","Kdr","nichenet_verschueren","nichenet_verschueren"
"4189","Pdgfc","Pdgfra","omnipath","omnipath"
"4190","Pdgfc","Pdgfrb","omnipath","omnipath"
"4191","Pdgfd","Pdgfra","omnipath","omnipath"
"4192","Pdgfd","Pdgfrb","omnipath","omnipath"
"4193","Pdpn","Clec1b","omnipath","omnipath"
"4194","Pdyn","Oprd1","omnipath","omnipath"
"4195","Pdyn","Oprk1","omnipath","omnipath"
"4196","Pdyn","Oprm1","omnipath","omnipath"
"4197","Pecam1","Cd38","omnipath","omnipath"
"4198","Pecam1","Itgav","omnipath","omnipath"
"4199","Pecam1","Itgb3","omnipath","omnipath"
"4200","Pecam1","Pecam1","nichenet_verschueren","nichenet_verschueren"
"4201","Penk","Adra2a","omnipath","omnipath"
"4202","Penk","Grm7","omnipath","omnipath"
"4203","Penk","Mrgprx1","omnipath","omnipath"
"4204","Penk","Mrgpra1","nichenet_verschueren","nichenet_verschueren"
"4205","Penk","Mrgpra2b","nichenet_verschueren","nichenet_verschueren"
"4206","Penk","Mrgpra9","nichenet_verschueren","nichenet_verschueren"
"4207","Penk","Mrgpra2a","nichenet_verschueren","nichenet_verschueren"
"4208","Penk","Mrgprx1","nichenet_verschueren","nichenet_verschueren"
"4209","Penk","Mrgprb4","nichenet_verschueren","nichenet_verschueren"
"4210","Penk","Mrgprb5","nichenet_verschueren","nichenet_verschueren"
"4211","Penk","Mrgprb2","nichenet_verschueren","nichenet_verschueren"
"4212","Penk","Mrgpra4","nichenet_verschueren","nichenet_verschueren"
"4213","Penk","Mrgpra6","nichenet_verschueren","nichenet_verschueren"
"4214","Penk","Mrgprx2","nichenet_verschueren","nichenet_verschueren"
"4215","Penk","Mrgprb8","nichenet_verschueren","nichenet_verschueren"
"4216","Penk","Mrgpra3","nichenet_verschueren","nichenet_verschueren"
"4217","Penk","Mrgprb3","nichenet_verschueren","nichenet_verschueren"
"4218","Penk","Mrgprb1","nichenet_verschueren","nichenet_verschueren"
"4219","Penk","Mrgprb4","omnipath","omnipath"
"4220","Penk","Mrgprb5","omnipath","omnipath"
"4221","Penk","Mrgprb2","omnipath","omnipath"
"4222","Penk","Mrgpra2a","omnipath","omnipath"
"4223","Penk","Mrgpra4","omnipath","omnipath"
"4224","Penk","Mrgpra6","omnipath","omnipath"
"4225","Penk","Mrgprx2","omnipath","omnipath"
"4226","Penk","Mrgprb8","omnipath","omnipath"
"4227","Penk","Mrgpra3","omnipath","omnipath"
"4228","Penk","Mrgprb3","omnipath","omnipath"
"4229","Penk","Mrgpra1","omnipath","omnipath"
"4230","Penk","Mrgpra9","omnipath","omnipath"
"4231","Penk","Mrgprb1","omnipath","omnipath"
"4232","Penk","Mrgpra2b","omnipath","omnipath"
"4233","Penk","Mtnr1a","omnipath","omnipath"
"4234","Penk","Ogfr","nichenet_verschueren","nichenet_verschueren"
"4235","Penk","Oprd1","omnipath","omnipath"
"4236","Penk","Oprk1","omnipath","omnipath"
"4237","Penk","Oprl1","omnipath","omnipath"
"4238","Penk","Oprm1","omnipath","omnipath"
"4239","Pf4","Ackr1","omnipath","omnipath"
"4240","Pf4","Cxcr3","omnipath","omnipath"
"4241","Pf4","Fgfr2","omnipath","omnipath"
"4242","Pf4","Ldlr","omnipath","omnipath"
"4243","Pf4","Procr","omnipath","omnipath"
"4244","Pf4","Sdc2","omnipath","omnipath"
"4245","Pf4","Thbd","omnipath","omnipath"
"4246","Pgf","Flt1","omnipath","omnipath"
"4247","Pgf","Kdr","omnipath","omnipath"
"4248","Pgf","Nrp1","omnipath","omnipath"
"4249","Pgf","Nrp2","omnipath","omnipath"
"4250","Pglyrp1","Trem1","omnipath","omnipath"
"4251","Pi16","Mfap3l","omnipath","omnipath"
"4252","Pi16","Tnfrsf21","omnipath","omnipath"
"4253","Piga","Pigr","omnipath","omnipath"
"4254","Pip","Aqp5","omnipath","omnipath"
"4255","Pip","Cd4","omnipath","omnipath"
"4256","Pip","Nptn","omnipath","omnipath"
"4257","Pira1","Cntfr","nichenet_verschueren","nichenet_verschueren"
"4258","Pira1","Lair1","omnipath","omnipath"
"4259","Pira12","Cntfr","nichenet_verschueren","nichenet_verschueren"
"4260","Pira12","Lair1","omnipath","omnipath"
"4261","Pira13","Cntfr","nichenet_verschueren","nichenet_verschueren"
"4262","Pira13","Lair1","omnipath","omnipath"
"4263","Pira2","Cntfr","nichenet_verschueren","nichenet_verschueren"
"4264","Pira2","Lair1","omnipath","omnipath"
"4265","Pirb","Cntfr","nichenet_verschueren","nichenet_verschueren"
"4266","Pirb","Lair1","omnipath","omnipath"
"4267","Pla2g10","Pla2r1","omnipath","omnipath"
"4268","Pla2g2a","Egfr","omnipath","omnipath"
"4269","Pla2g2a","Erbb3","omnipath","omnipath"
"4270","Pla2g2a","Itga4","omnipath","omnipath"
"4271","Pla2g2a","Itga5","omnipath","omnipath"
"4272","Pla2g2a","Itgav","omnipath","omnipath"
"4273","Pla2g2a","Itgb1","omnipath","omnipath"
"4274","Pla2g2a","Itgb3","omnipath","omnipath"
"4275","Plat","Itgam","omnipath","omnipath"
"4276","Plat","Gm49368","omnipath","omnipath"
"4277","Plat","Itgb2","omnipath","omnipath"
"4278","Plat","Itgb2l","omnipath","omnipath"
"4279","Plat","Lrp1","omnipath","omnipath"
"4280","Plau","Igf2r","omnipath","omnipath"
"4281","Plau","Lrp1","omnipath","omnipath"
"4282","Plau","Lrp2","omnipath","omnipath"
"4283","Plau","Plaur","omnipath","omnipath"
"4284","Plau","St14","omnipath","omnipath"
"4285","Plb1","Igdcc4","nichenet_verschueren","nichenet_verschueren"
"4286","Plekho2","Pdgfrb","nichenet_verschueren","nichenet_verschueren"
"4287","Plg","F2r","omnipath","omnipath"
"4288","Plg","F2rl1","omnipath","omnipath"
"4289","Plg","F3","omnipath","omnipath"
"4290","Plg","Itga9","omnipath","omnipath"
"4291","Plg","Itgb1","omnipath","omnipath"
"4292","Plg","Plat","omnipath","omnipath"
"4293","Plg","Plau","omnipath","omnipath"
"4294","Plg","Plgrkt","omnipath","omnipath"
"4295","Pltp","Abca1","omnipath","omnipath"
"4296","Pltp","Apoa1","omnipath","omnipath"
"4297","Plxna1","Notch1","omnipath","omnipath"
"4298","Plxna1","Trem2","omnipath","omnipath"
"4299","Plxna1","Tyrobp","omnipath","omnipath"
"4300","Plxna2","Sema6a","omnipath","omnipath"
"4301","Pmch","Mchr1","omnipath","omnipath"
"4302","Pmch","Mertk","omnipath","omnipath"
"4303","Pnoc","Oprl1","omnipath","omnipath"
"4304","Podxl","Sell","omnipath","omnipath"
"4305","Podxl2","Sell","omnipath","omnipath"
"4306","Pomc","Mc1r","omnipath","omnipath"
"4307","Pomc","Mc2r","omnipath","omnipath"
"4308","Pomc","Mc3r","omnipath","omnipath"
"4309","Pomc","Mc4r","omnipath","omnipath"
"4310","Pomc","Mc5r","omnipath","omnipath"
"4311","Pomc","Oprd1","omnipath","omnipath"
"4312","Pomc","Oprk1","omnipath","omnipath"
"4313","Pomc","Oprm1","omnipath","omnipath"
"4314","Postn","Itgav","omnipath","omnipath"
"4315","Postn","Itgb3","omnipath","omnipath"
"4316","Postn","Itgb5","omnipath","omnipath"
"4317","Postn","Ptk7","omnipath","omnipath"
"4318","Ppbp","Ackr1","omnipath","omnipath"
"4319","Ppbp","Adra2a","omnipath","omnipath"
"4320","Ppbp","Cxcr1","omnipath","omnipath"
"4321","Ppbp","Cxcr2","omnipath","omnipath"
"4322","Ppbp","Grm7","omnipath","omnipath"
"4323","Ppbp","Mtnr1a","omnipath","omnipath"
"4324","Ppbp","Oprd1","omnipath","omnipath"
"4325","Ppbp","Oprm1","omnipath","omnipath"
"4326","Ppy","Adra2a","omnipath","omnipath"
"4327","Ppy","Grm7","omnipath","omnipath"
"4328","Ppy","Mtnr1a","omnipath","omnipath"
"4329","Ppy","Npffr1","nichenet_verschueren","nichenet_verschueren"
"4330","Ppy","Npffr2","nichenet_verschueren","nichenet_verschueren"
"4331","Ppy","Npy1r","omnipath","omnipath"
"4332","Ppy","Npy2r","omnipath","omnipath"
"4333","Ppy","Npy4r","omnipath","omnipath"
"4334","Ppy","Npy4r","nichenet_verschueren","nichenet_verschueren"
"4335","Ppy","Npy5r","omnipath","omnipath"
"4336","Prg4","Cd44","omnipath","omnipath"
"4337","Prg4","Tlr2","omnipath","omnipath"
"4338","Prg4","Tlr4","omnipath","omnipath"
"4339","Prl","Erbb2","omnipath","omnipath"
"4340","Prl","Prlr","omnipath","omnipath"
"4341","Prl2a1","Erbb2","omnipath","omnipath"
"4342","Prl2a1","Prlr","omnipath","omnipath"
"4343","Prl2b1","Erbb2","omnipath","omnipath"
"4344","Prl2b1","Prlr","omnipath","omnipath"
"4345","Prl2c1","Erbb2","omnipath","omnipath"
"4346","Prl2c1","Prlr","omnipath","omnipath"
"4347","Prl2c2","Erbb2","omnipath","omnipath"
"4348","Prl2c2","Prlr","omnipath","omnipath"
"4349","Prl2c3","Erbb2","omnipath","omnipath"
"4350","Prl2c3","Prlr","omnipath","omnipath"
"4351","Prl2c5","Erbb2","omnipath","omnipath"
"4352","Prl2c5","Prlr","omnipath","omnipath"
"4353","Prl3a1","Erbb2","omnipath","omnipath"
"4354","Prl3a1","Prlr","omnipath","omnipath"
"4355","Prl3b1","Erbb2","omnipath","omnipath"
"4356","Prl3b1","Prlr","omnipath","omnipath"
"4357","Prl3c1","Erbb2","omnipath","omnipath"
"4358","Prl3c1","Prlr","omnipath","omnipath"
"4359","Prl3d1","Erbb2","omnipath","omnipath"
"4360","Prl3d1","Prlr","omnipath","omnipath"
"4361","Prl3d2","Erbb2","omnipath","omnipath"
"4362","Prl3d2","Prlr","omnipath","omnipath"
"4363","Prl3d3","Erbb2","omnipath","omnipath"
"4364","Prl3d3","Prlr","omnipath","omnipath"
"4365","Prl4a1","Erbb2","omnipath","omnipath"
"4366","Prl4a1","Prlr","omnipath","omnipath"
"4367","Prl5a1","Erbb2","omnipath","omnipath"
"4368","Prl5a1","Prlr","omnipath","omnipath"
"4369","Prl6a1","Erbb2","omnipath","omnipath"
"4370","Prl6a1","Prlr","omnipath","omnipath"
"4371","Prl7a1","Erbb2","omnipath","omnipath"
"4372","Prl7a1","Prlr","omnipath","omnipath"
"4373","Prl7a2","Erbb2","omnipath","omnipath"
"4374","Prl7a2","Prlr","omnipath","omnipath"
"4375","Prl7b1","Erbb2","omnipath","omnipath"
"4376","Prl7b1","Prlr","omnipath","omnipath"
"4377","Prl7c1","Erbb2","omnipath","omnipath"
"4378","Prl7c1","Prlr","omnipath","omnipath"
"4379","Prl7d1","Erbb2","omnipath","omnipath"
"4380","Prl7d1","Prlr","omnipath","omnipath"
"4381","Prl8a1","Erbb2","omnipath","omnipath"
"4382","Prl8a1","Prlr","omnipath","omnipath"
"4383","Prl8a2","Erbb2","omnipath","omnipath"
"4384","Prl8a2","Prlr","omnipath","omnipath"
"4385","Prl8a6","Erbb2","omnipath","omnipath"
"4386","Prl8a6","Prlr","omnipath","omnipath"
"4387","Prl8a8","Erbb2","omnipath","omnipath"
"4388","Prl8a8","Prlr","omnipath","omnipath"
"4389","Prl8a9","Erbb2","omnipath","omnipath"
"4390","Prl8a9","Prlr","omnipath","omnipath"
"4391","Prlh","Prlhr","omnipath","omnipath"
"4392","Prn","Rpsa","nichenet_verschueren","nichenet_verschueren"
"4393","Prnd","Rpsa","nichenet_verschueren","nichenet_verschueren"
"4394","Prnp","Ncam1","omnipath","omnipath"
"4395","Prnp","Tnfrsf25","omnipath","omnipath"
"4396","Proc","F5","omnipath","omnipath"
"4397","Proc","F7","omnipath","omnipath"
"4398","Proc","F8","omnipath","omnipath"
"4399","Proc","Itgam","omnipath","omnipath"
"4400","Proc","Gm49368","omnipath","omnipath"
"4401","Proc","Itgb2","omnipath","omnipath"
"4402","Proc","Itgb2l","omnipath","omnipath"
"4403","Proc","Procr","omnipath","omnipath"
"4404","Proc","Tek","omnipath","omnipath"
"4405","Proc","Thbd","omnipath","omnipath"
"4406","Prok1","Prokr1","omnipath","omnipath"
"4407","Prok1","Prokr2","omnipath","omnipath"
"4408","Prok2","Prokr1","omnipath","omnipath"
"4409","Prok2","Prokr2","omnipath","omnipath"
"4410","Pros1","Axl","omnipath","omnipath"
"4411","Pros1","F5","omnipath","omnipath"
"4412","Pros1","F8","omnipath","omnipath"
"4413","Pros1","Mertk","omnipath","omnipath"
"4414","Pros1","Proc","omnipath","omnipath"
"4415","Pros1","Tyro3","omnipath","omnipath"
"4416","Prrg4","Cadm4","omnipath","omnipath"
"4417","Prss1","F2r","omnipath","omnipath"
"4418","Prss1","F2rl1","omnipath","omnipath"
"4419","Prss1","F2rl2","omnipath","omnipath"
"4420","Prss1","F2rl3","omnipath","omnipath"
"4421","Prss2","F2r","omnipath","omnipath"
"4422","Prss2","F2rl1","omnipath","omnipath"
"4423","Prss2","F2rl2","omnipath","omnipath"
"4424","Prss2","F2rl3","omnipath","omnipath"
"4425","Prss3","F2r","omnipath","omnipath"
"4426","Prss3","F2rl1","omnipath","omnipath"
"4427","Prss3","F2rl2","omnipath","omnipath"
"4428","Prss3","F2rl3","omnipath","omnipath"
"4429","Prss55","Lrrc4","nichenet_verschueren","nichenet_verschueren"
"4430","Psap","Celsr1","omnipath","omnipath"
"4431","Psap","Gpr37","omnipath","omnipath"
"4432","Psap","Gpr37l1","omnipath","omnipath"
"4433","Psap","Lrp1","omnipath","omnipath"
"4434","Psap","Sort1","omnipath","omnipath"
"4435","Psen1","Cdh1","omnipath","omnipath"
"4436","Psen1","Ncstn","omnipath","omnipath"
"4437","Psen1","Notch1","omnipath","omnipath"
"4438","Psen1","Notch2","omnipath","omnipath"
"4439","Psen1","Notch3","omnipath","omnipath"
"4440","Psen1","Notch4","omnipath","omnipath"
"4441","Psen1","Psen1","omnipath","omnipath"
"4442","Psg16","Lilra6","omnipath","omnipath"
"4443","Psg17","Lilra6","omnipath","omnipath"
"4444","Psg18","Lilra6","omnipath","omnipath"
"4445","Psg19","Lilra6","omnipath","omnipath"
"4446","Psg20","Lilra6","omnipath","omnipath"
"4447","Psg21","Lilra6","omnipath","omnipath"
"4448","Psg22","Lilra6","omnipath","omnipath"
"4449","Psg23","Lilra6","omnipath","omnipath"
"4450","Psg25","Lilra6","omnipath","omnipath"
"4451","Psg26","Lilra6","omnipath","omnipath"
"4452","Psg27","Lilra6","omnipath","omnipath"
"4453","Psg28","Lilra6","omnipath","omnipath"
"4454","Psg29","Lilra6","omnipath","omnipath"
"4455","Pspn","Gfra1","omnipath","omnipath"
"4456","Pspn","Gfra2","omnipath","omnipath"
"4457","Pspn","Gfra3","omnipath","omnipath"
"4458","Pspn","Gfra4","omnipath","omnipath"
"4459","Pspn","Ret","omnipath","omnipath"
"4460","Pspn","Sdc3","omnipath","omnipath"
"4461","Ptdss1","Jmjd6","nichenet_verschueren","nichenet_verschueren"
"4462","Ptdss1","Scarb1","omnipath","omnipath"
"4463","Ptgfrn","Sgcg","omnipath","omnipath"
"4464","Ptgfrn","Tmem59l","omnipath","omnipath"
"4465","Ptgs2","Ptgdr2","nichenet_verschueren","nichenet_verschueren"
"4466","Pth","Adcyap1r1","omnipath","omnipath"
"4467","Pth","Adrb2","omnipath","omnipath"
"4468","Pth","Adrb3","omnipath","omnipath"
"4469","Pth","Gpr20","omnipath","omnipath"
"4470","Pth","Gpr84","omnipath","omnipath"
"4471","Pth","Lrp6","omnipath","omnipath"
"4472","Pth","Pth1r","omnipath","omnipath"
"4473","Pth","Pth2r","omnipath","omnipath"
"4474","Pth","Ramp2","omnipath","omnipath"
"4475","Pth","Ramp3","omnipath","omnipath"
"4476","Pth","Tshr","omnipath","omnipath"
"4477","Pth","Vipr1","omnipath","omnipath"
"4478","Pth2","Adcyap1r1","omnipath","omnipath"
"4479","Pth2","Adrb2","omnipath","omnipath"
"4480","Pth2","Adrb3","omnipath","omnipath"
"4481","Pth2","Gpr20","omnipath","omnipath"
"4482","Pth2","Gpr84","omnipath","omnipath"
"4483","Pth2","Pth1r","omnipath","omnipath"
"4484","Pth2","Pth2r","omnipath","omnipath"
"4485","Pth2","Ramp2","omnipath","omnipath"
"4486","Pth2","Ramp3","omnipath","omnipath"
"4487","Pth2","Tshr","omnipath","omnipath"
"4488","Pth2","Vipr1","omnipath","omnipath"
"4489","Pthlh","Adcyap1r1","omnipath","omnipath"
"4490","Pthlh","Adrb2","omnipath","omnipath"
"4491","Pthlh","Adrb3","omnipath","omnipath"
"4492","Pthlh","Gpr20","omnipath","omnipath"
"4493","Pthlh","Gpr84","omnipath","omnipath"
"4494","Pthlh","Prlhr","nichenet_verschueren","nichenet_verschueren"
"4495","Pthlh","Pth1r","omnipath","omnipath"
"4496","Pthlh","Pth2r","omnipath","omnipath"
"4497","Pthlh","Ramp2","omnipath","omnipath"
"4498","Pthlh","Ramp3","omnipath","omnipath"
"4499","Pthlh","Tshr","omnipath","omnipath"
"4500","Pthlh","Vipr1","omnipath","omnipath"
"4501","Ptn","Alk","omnipath","omnipath"
"4502","Ptn","Cdh10","omnipath","omnipath"
"4503","Ptn","Itgav","omnipath","omnipath"
"4504","Ptn","Itgb3","omnipath","omnipath"
"4505","Ptn","Plxnb2","omnipath","omnipath"
"4506","Ptn","Ptprb","omnipath","omnipath"
"4507","Ptn","Ptprs","omnipath","omnipath"
"4508","Ptn","Ptprz1","omnipath","omnipath"
"4509","Ptn","Sdc1","omnipath","omnipath"
"4510","Ptn","Sdc2","omnipath","omnipath"
"4511","Ptn","Sdc3","omnipath","omnipath"
"4512","Ptn","Sdc4","omnipath","omnipath"
"4513","Ptprc","Cd22","omnipath","omnipath"
"4514","Ptprc","Cd247","omnipath","omnipath"
"4515","Ptprc","Cd4","omnipath","omnipath"
"4516","Ptprc","Dpp4","omnipath","omnipath"
"4517","Ptprc","Mrc1","omnipath","omnipath"
"4518","Ptprk","Egfr","omnipath","omnipath"
"4519","Ptprm","Cdh1","omnipath","omnipath"
"4520","Ptprm","Ptprm","nichenet_verschueren","nichenet_verschueren"
"4521","Ptprm","Siglecg","omnipath","omnipath"
"4522","Ptprz1","Alk","omnipath","omnipath"
"4523","Ptprz1","Cntn1","omnipath","omnipath"
"4524","Ptprz1","Ncam1","omnipath","omnipath"
"4525","Ptprz1","Ntrk1","omnipath","omnipath"
"4526","Pvr","Cd226","omnipath","omnipath"
"4527","Pvr","Cd96","omnipath","omnipath"
"4528","Pvr","Nectin3","omnipath","omnipath"
"4529","Pvr","Nectin4","omnipath","omnipath"
"4530","Pvr","Pvrig","omnipath","omnipath"
"4531","Pvr","Tigit","omnipath","omnipath"
"4532","Pyy","Dpp4","omnipath","omnipath"
"4533","Pyy","Fap","omnipath","omnipath"
"4534","Pyy","Npy1r","omnipath","omnipath"
"4535","Pyy","Npy2r","omnipath","omnipath"
"4536","Pyy","Npy4r","omnipath","omnipath"
"4537","Pyy","Npy4r","nichenet_verschueren","nichenet_verschueren"
"4538","Pyy","Npy5r","omnipath","omnipath"
"4539","Qrfp","P2ry14","omnipath","omnipath"
"4540","Qrfp","Qrfpr","omnipath","omnipath"
"4541","Qrfp","Qrfprl","omnipath","omnipath"
"4542","Raet1d","Hcst","omnipath","omnipath"
"4543","Raet1d","Klrk1","omnipath","omnipath"
"4544","Raet1e","Hcst","omnipath","omnipath"
"4545","Raet1e","Klrk1","omnipath","omnipath"
"4546","Rarres1","Nrp2","omnipath","omnipath"
"4547","Rarres2","Ccrl2","omnipath","omnipath"
"4548","Rarres2","Cmklr1","omnipath","omnipath"
"4549","Rarres2","Gpr1","nichenet_verschueren","nichenet_verschueren"
"4550","Rarres2","Gpr1","omnipath","omnipath"
"4551","Rbp3","Notch1","omnipath","omnipath"
"4552","Rbp4","Stra6","omnipath","omnipath"
"4553","Reck","Mmp9","omnipath","omnipath"
"4554","Reck","Tigit","omnipath","omnipath"
"4555","Reln","Itga3","omnipath","omnipath"
"4556","Reln","Itgb1","omnipath","omnipath"
"4557","Reln","Lrp8","omnipath","omnipath"
"4558","Reln","Vldlr","omnipath","omnipath"
"4559","Ren1","Atp6ap2","omnipath","omnipath"
"4560","Ret","Gfra1","omnipath","omnipath"
"4561","Ret","Gfra2","omnipath","omnipath"
"4562","Ret","Gfra3","omnipath","omnipath"
"4563","Ret","Gfra4","omnipath","omnipath"
"4564","Retn","Gpr25","omnipath","omnipath"
"4565","Retn","Tlr4","omnipath","omnipath"
"4566","Rgma","Bmpr1b","omnipath","omnipath"
"4567","Rgma","Bmpr2","omnipath","omnipath"
"4568","Rgma","Hjv","omnipath","omnipath"
"4569","Rgma","Neo1","omnipath","omnipath"
"4570","Rgma","Tfr2","omnipath","omnipath"
"4571","Rln1","Rxfp1","omnipath","omnipath"
"4572","Rln1","Rxfp2","omnipath","omnipath"
"4573","Rln1","Rxfp3","omnipath","omnipath"
"4574","Rln3","Rxfp1","omnipath","omnipath"
"4575","Rln3","Rxfp2","omnipath","omnipath"
"4576","Rln3","Rxfp3","omnipath","omnipath"
"4577","Rln3","Rxfp4","omnipath","omnipath"
"4578","Robo1","Ncam1","omnipath","omnipath"
"4579","Rps19","C5ar1","nichenet_verschueren","nichenet_verschueren"
"4580","Rspo1","Fzd8","omnipath","omnipath"
"4581","Rspo1","Lgr4","omnipath","omnipath"
"4582","Rspo1","Lgr5","omnipath","omnipath"
"4583","Rspo1","Lgr6","omnipath","omnipath"
"4584","Rspo1","Lrp6","omnipath","omnipath"
"4585","Rspo1","Rnf43","omnipath","omnipath"
"4586","Rspo2","Fzd4","omnipath","omnipath"
"4587","Rspo2","Lgr4","omnipath","omnipath"
"4588","Rspo2","Lgr5","omnipath","omnipath"
"4589","Rspo2","Lgr6","omnipath","omnipath"
"4590","Rspo2","Rnf43","omnipath","omnipath"
"4591","Rspo2","Sdc4","omnipath","omnipath"
"4592","Rspo3","Fzd8","omnipath","omnipath"
"4593","Rspo3","Lgr4","omnipath","omnipath"
"4594","Rspo3","Lgr5","omnipath","omnipath"
"4595","Rspo3","Lgr6","omnipath","omnipath"
"4596","Rspo3","Lrp6","omnipath","omnipath"
"4597","Rspo3","Rnf43","omnipath","omnipath"
"4598","Rspo3","Sdc4","omnipath","omnipath"
"4599","Rspo4","Lgr4","omnipath","omnipath"
"4600","Rspo4","Lgr5","omnipath","omnipath"
"4601","Rspo4","Lgr6","omnipath","omnipath"
"4602","Rspo4","Lrp5","omnipath","omnipath"
"4603","Rspo4","Lrp6","omnipath","omnipath"
"4604","Rspo4","Rnf43","omnipath","omnipath"
"4605","Rtn4","Cntn1","omnipath","omnipath"
"4606","Rtn4","Cntnap1","omnipath","omnipath"
"4607","Rtn4","Gjb2","omnipath","omnipath"
"4608","Rtn4","Lingo1","omnipath","omnipath"
"4609","Rtn4","Ngfr","omnipath","omnipath"
"4610","Rtn4","Rtn4r","omnipath","omnipath"
"4611","Rtn4","S1pr2","omnipath","omnipath"
"4612","Rtn4","Tnfrsf19","omnipath","omnipath"
"4613","S100a10","Cftr","omnipath","omnipath"
"4614","S100a10","Htr1b","omnipath","omnipath"
"4615","S100a10","Trpv5","omnipath","omnipath"
"4616","S100a10","Trpv6","omnipath","omnipath"
"4617","S100a4","Ccr5","omnipath","omnipath"
"4618","S100a4","Egfr","omnipath","omnipath"
"4619","S100a4","Erbb2","omnipath","omnipath"
"4620","S100a4","Erbb3","omnipath","omnipath"
"4621","S100a8","Ager","omnipath","omnipath"
"4622","S100a8","Cd36","omnipath","omnipath"
"4623","S100a8","Cd68","omnipath","omnipath"
"4624","S100a8","Cd69","omnipath","omnipath"
"4625","S100a8","Itgb2","omnipath","omnipath"
"4626","S100a8","Itgb2l","omnipath","omnipath"
"4627","S100a8","Tlr4","omnipath","omnipath"
"4628","S100a9","Ager","omnipath","omnipath"
"4629","S100a9","Alcam","omnipath","omnipath"
"4630","S100a9","Cd36","omnipath","omnipath"
"4631","S100a9","Cd68","omnipath","omnipath"
"4632","S100a9","Itgb2","omnipath","omnipath"
"4633","S100a9","Itgb2l","omnipath","omnipath"
"4634","S100a9","Tlr4","omnipath","omnipath"
"4635","S100b","Ager","omnipath","omnipath"
"4636","S100b","Alcam","omnipath","omnipath"
"4637","Saa1","Adra2a","omnipath","omnipath"
"4638","Saa1","Cd36","omnipath","omnipath"
"4639","Saa1","Fpr1","omnipath","omnipath"
"4640","Saa1","Fpr2","omnipath","omnipath"
"4641","Saa1","Fpr3","omnipath","omnipath"
"4642","Saa1","Grm7","omnipath","omnipath"
"4643","Saa1","Mtnr1a","omnipath","omnipath"
"4644","Saa1","Scarb1","omnipath","omnipath"
"4645","Saa1","Tlr2","omnipath","omnipath"
"4646","Saa2","Adra2a","omnipath","omnipath"
"4647","Saa2","Cd36","omnipath","omnipath"
"4648","Saa2","Fpr1","omnipath","omnipath"
"4649","Saa2","Fpr2","omnipath","omnipath"
"4650","Saa2","Fpr3","omnipath","omnipath"
"4651","Saa2","Grm7","omnipath","omnipath"
"4652","Saa2","Mtnr1a","omnipath","omnipath"
"4653","Saa2","Scarb1","omnipath","omnipath"
"4654","Saa2","Tlr2","omnipath","omnipath"
"4655","Saraf","Dag1","nichenet_verschueren","nichenet_verschueren"
"4656","Sbpl","Cxcr4","omnipath","omnipath"
"4657","Sbpl","Tlr2","omnipath","omnipath"
"4658","Sbpl","Tlr4","omnipath","omnipath"
"4659","Sbpl","Tlr5","omnipath","omnipath"
"4660","Sbpl","Tlr6","omnipath","omnipath"
"4661","Scgb1a1","Lmbr1l","omnipath","omnipath"
"4662","Scgb1a1","Lrp2","omnipath","omnipath"
"4663","Scgb3a1","Marco","omnipath","omnipath"
"4664","Scgb3a1","Notch3","omnipath","omnipath"
"4665","Scgb3a2","Marco","omnipath","omnipath"
"4666","Sct","Adcyap1r1","omnipath","omnipath"
"4667","Sct","Adrb2","omnipath","omnipath"
"4668","Sct","Adrb3","omnipath","omnipath"
"4669","Sct","Gpr20","omnipath","omnipath"
"4670","Sct","Gpr84","omnipath","omnipath"
"4671","Sct","Pth1r","omnipath","omnipath"
"4672","Sct","Ramp2","omnipath","omnipath"
"4673","Sct","Ramp3","omnipath","omnipath"
"4674","Sct","Sctr","omnipath","omnipath"
"4675","Sct","Tshr","omnipath","omnipath"
"4676","Sct","Vipr1","omnipath","omnipath"
"4677","Sct","Vipr2","omnipath","omnipath"
"4678","Scube2","Kdr","omnipath","omnipath"
"4679","Sdc2","Ezr","omnipath","omnipath"
"4680","Sdc2","Ptprj","omnipath","omnipath"
"4681","Sdc4","Adam12","omnipath","omnipath"
"4682","Sdk2","Cadm4","nichenet_verschueren","nichenet_verschueren"
"4683","Sdk2","Clec4a2","omnipath","omnipath"
"4684","Sdk2","Clec4a1","omnipath","omnipath"
"4685","Sectm1a","Cd7","omnipath","omnipath"
"4686","Sectm1b","Cd7","omnipath","omnipath"
"4687","Sele","Cd44","omnipath","omnipath"
"4688","Sele","Ceacam1","omnipath","omnipath"
"4689","Sele","Ceacam2","omnipath","omnipath"
"4690","Sele","Glg1","omnipath","omnipath"
"4691","Sele","Selplg","omnipath","omnipath"
"4692","Sell","Madcam1","nichenet_verschueren","nichenet_verschueren"
"4693","Sell","Podxl","omnipath","omnipath"
